mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc21_mean,mfcc22_mean,mfcc23_mean,mfcc24_mean,mfcc25_mean,mfcc26_mean,mfcc27_mean,mfcc28_mean,mfcc29_mean,mfcc30_mean,mfcc31_mean,mfcc32_mean,mfcc33_mean,mfcc34_mean,mfcc35_mean,mfcc36_mean,mfcc37_mean,mfcc38_mean,mfcc39_mean,mfcc40_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,zcr_mean,energy_mean,label
-320.0760239886134,38.84980377912543,-37.61186990515107,-1.3497352734599615,-25.160996067249485,-14.747184105126546,-4.858382191635666,-21.999868862615333,-10.345558392704602,-11.125513164072425,-9.50864784905398,-7.212623012095447,-15.407598270950544,-3.877608823285601,-11.177030923134547,-8.35291465424146,-5.106853462445815,-2.4305611660722457,-3.3600474895019055,0.34342965078184484,-2.589521244727656,-2.7402198958732527,-2.440133059136438,-0.09939597606555751,1.0963603531944344,1.6341659300046019,1.3868213583344142,-1.3352963545574674,-0.6124738796776718,0.48973249074873426,-1.4502081469191062,0.5606520792627008,-3.4899104358788535,-1.0990207891876467,1.2648062940803317,1.5551824158814138,-0.402575239105208,1.0363448907036785,-1.3587458955409815,1.3225404530639122,0.4228539011918287,0.4416586269105547,0.4250453586246721,0.4094415121815856,0.4293407683404579,0.4743710263270867,0.535912582925874,0.5106105409696374,0.49094132872386925,0.4260386962604891,0.39080703885958656,0.4156798436868419,0.12656625600961538,0.010011544691727261,angry
-363.79446693474387,31.382240367481238,-43.56586599073107,-8.601833130147398,-27.074364855046273,-19.457463752123623,-8.048595100505363,-26.803626473086823,-12.136533810068428,-12.069206092898638,-13.145523165843867,-8.352113733736836,-17.230323470718623,-6.8994299823072796,-10.054813093578783,-4.249823447287789,-1.421817806636185,3.035225091767354,2.3904247770593683,5.919696639021774,5.070972895703163,4.292904860315003,2.0218314507361486,-0.28109527787578864,-1.573606343815666,-2.027426446929222,-0.6626456483608666,-1.9455485283016511,-4.492575833277896,-1.5960378949433354,-2.124357043675352,1.9870965717076292,-2.034823457447324,-0.27534139765712917,1.7678237233871512,1.6322412302683047,-0.3040831640835882,2.0333606754632902,1.7305714679519657,4.876377540183123,0.41099094122781404,0.4069338950133127,0.40891947279987567,0.4694251173129165,0.5110370386807582,0.5025534818063505,0.5375539519935835,0.5244906855974766,0.4586328959868688,0.4590439645825381,0.4147671286182139,0.40844572925519435,0.14042217548076924,0.008856863881174184,angry
-319.44292635809,29.7053444878476,-42.97372923694752,-4.773260633463306,-27.392471939904222,-16.79901484605031,-6.323902249698333,-24.460659199240922,-9.932207492355282,-10.72647161648487,-12.47029521520415,-7.7017894627988674,-17.234173088172632,-5.2487179304856495,-10.184535638364105,-2.59738162950477,0.5617550882053313,1.465418567078867,-2.2519096676085586,3.4000033032661277,0.25840102902431206,2.50341469462992,4.308386239531911,3.521137707949434,2.3830182396337825,-1.4689449823743868,0.014945437534596916,-1.0644187457095986,-0.14589994193898428,0.37385152169846597,-3.104593508606519,0.3325555345381377,0.153609649091026,2.47386988937894,0.4986831390954098,-1.1571360922761784,-1.4747540267169947,1.74775089485831,-2.5015257273690636,-0.6287555671239006,0.3183789225752548,0.3509906445554885,0.381149574550505,0.40320744207947545,0.38200576590608637,0.3592672194564295,0.4248905551480169,0.4635041922159953,0.3875944596327187,0.3174881926365777,0.3512654166194447,0.30654670356537267,0.11396484375,0.015473071081028602,angry
-331.3825363129038,34.82284978570737,-36.899814387255006,0.4972720773583109,-20.037344779097747,-16.923417915902846,-15.335936842295327,-23.473098413331822,-12.225774805802683,-13.648477035804811,-12.32759645918779,-10.932860699408513,-10.42186944977157,-1.962067440033612,-10.865635806320626,-9.812614920850601,-12.65494880951675,-6.644073414779343,-5.725169155888375,2.9721026110403908,5.988146224243484,6.431411121374235,6.63701420166823,6.862405951502784,1.2361484716733475,-0.559906752743442,1.821351588864652,0.4559952092414335,-0.6921088506844368,-2.0230900975356287,-5.454391240918349,-0.909430466691981,-3.2911421933600638,-1.8747590627278197,-2.299426799907593,-2.6108925835551724,-5.637310292336845,-2.268908915913127,-1.8308032715003233,0.42709390329068425,0.5798562792297182,0.5336559284302715,0.535366823833801,0.5895190222020809,0.5438851424281299,0.5414419943501456,0.4869216406665001,0.5492773147408976,0.5597200119708007,0.48208797816814825,0.5428292511482813,0.5738813386820388,0.1751727764423077,0.01084243541705115,fearful
-324.8203166974898,35.968159682536125,-36.86502209196137,-2.507164706170664,-18.644807658958936,-15.651602917138714,-13.169265447620585,-24.55003494247644,-12.531633080183099,-11.662401627176175,-12.873991380295186,-10.343565762970554,-11.38918686747677,-0.5349301748477543,-12.124289151678488,-8.936016851529317,-6.959164476855033,-3.087025167721636,-1.5968831829770465,6.53865790815857,7.701971584635019,6.944535649604505,3.1925165321743503,4.565058560972373,0.2546225008564901,-2.555417359039278,-0.4549315063146914,-1.0943435951839788,-1.464344809625377,-2.448842649157745,-6.639144522765082,-1.4754492394863838,-2.519575755030033,-2.0140404809042023,-0.7524538841922433,-1.3671745671814206,-3.3706106666474023,0.29778394169562694,-1.159932859931418,-0.4594302703196719,0.5078818164180436,0.47637174407508065,0.5390328167681859,0.6118554912045252,0.5491430311073986,0.5127662784841087,0.5457232439147726,0.5844370759950571,0.5277593079276155,0.47777332201368994,0.5589587385864118,0.5525816055337165,0.16383338341346154,0.01473530021822998,fearful
-337.3800571213933,32.41862514275814,-35.64817836200632,-2.6803795011656706,-17.150035596797927,-16.319034500889497,-17.821354491511375,-24.86525280728037,-11.405729226951935,-9.183963864692254,-15.656973208849825,-8.97480426543671,-12.909926253648722,-1.951264426579944,-13.263560617019829,-8.97766246460071,-8.090932230326265,-5.8054318612215905,-3.2023989553812,4.651042746111919,6.306416007735425,5.339271430663556,3.8167687957590077,4.909529979764718,0.6416279482093619,-2.0370837876376546,3.121182239538374,-0.15376386714830406,-1.23063040601442,-1.93270783648438,-6.47641990482686,-0.7812649034629755,-4.032453318881543,-2.589584348961051,-2.921612425124033,-1.7877937024329884,-4.2903318851982775,-0.18691134060672288,-1.1871234600995404,1.1881078819878583,0.5744615534568547,0.5287745908591307,0.5657342461697121,0.5875262662957018,0.5931356504414421,0.539525016374311,0.5581144305093945,0.5981446483136179,0.5676475139914118,0.5311387447031432,0.5886854691506729,0.5895997356756767,0.1823993389423077,0.011538600889347194,fearful
-332.4607522928707,29.911794830906196,-39.82458790347475,-6.415007271938944,-16.56408121774254,-18.143772857571395,-20.788885924901862,-27.443203088971366,-10.547236956802886,-9.349258245501353,-16.78319370531605,-11.124841014293466,-10.499104914872186,-0.6409106682644361,-14.814222644633363,-7.888213979753129,-7.657868960808051,-3.3932462032326134,3.059865341986122,12.428353640395814,14.884734636571935,9.30355438384618,3.2162800095885515,2.680993008860481,-4.559625813132387,-5.6016249500448,-0.666167435621237,-1.7728850035504642,-0.9240952970105082,-3.9031159615557693,-7.684101495844628,-1.0502798806696745,-3.1520153543263483,-3.7484101517735975,-3.3184322396201344,-2.755054800237099,-5.063166616637505,1.5190435704218632,0.16198804358866567,3.8632456938168382,0.5780303080627318,0.4481471358751124,0.4556010280107172,0.60573100285023,0.6290848300758373,0.5952955307269666,0.5556248917597113,0.5459528542027656,0.5393007486154356,0.4969094715259142,0.5796691956231852,0.6441178282738751,0.21410006009615384,0.013336530328847126,fearful
-349.4430795160476,22.880504223163022,-43.55981231816019,-4.003920090848548,-22.653808146908403,-19.583935874311255,-13.755056659201667,-22.74123854106851,-11.759255683782262,-6.777587905530084,-15.571026533747226,-9.309911028797934,-11.014763998591171,1.4627435086933032,-2.1382460583837495,5.7553657667809555,12.27130698785105,11.59216797226283,4.141166408985924,0.9559531244335396,-5.425927759022918,-8.324813532714295,-4.833322991852825,-0.6367466231578156,-5.538253880794612,-8.912700374098042,-5.076808784512507,-3.1724134862159663,-0.698110124445858,-2.681154412328282,-2.304837903076209,5.529949018781669,5.502606340974646,4.156087414559079,0.251088022997919,2.8072632155070956,-2.3310365811243723,-0.37850450468019514,-2.853050155089932,2.8504100938789207,0.483152026728553,0.42128945025192455,0.39354478916254426,0.38351823443316735,0.36412614206181,0.39691341965745647,0.4868171309139027,0.6189620832624889,0.7324421371055267,0.5906211728484317,0.5353722623023542,0.5256317376625737,0.17586012620192307,0.009544738136704974,fearful
-343.97040950366045,18.946829066162312,-38.99558193629988,-3.6264646191003016,-19.426238654432662,-19.453005437400748,-11.911621973621362,-21.121774416105914,-12.532443952584085,-7.874238305485315,-15.008108718106786,-5.866382042198365,-8.192362712078966,2.612791029501829,-3.036249289259691,3.806699280408235,13.561476420263203,14.443506082539706,6.517736725752579,2.7427065630911844,-3.894048257588658,-9.173513578658774,-5.90884364495959,-0.8647866194009549,-4.4799050518061465,-6.554207201642201,-4.500631410088797,-3.9550573713947994,0.005459184361782668,-0.1300320646015815,-4.3116415364873815,1.1732109057741726,0.5752206879616487,5.878605218445728,2.6146820362365766,2.5020510095227144,1.051284011520226,1.5600749389033288,-2.728814733033148,-2.0806490026679145,0.4408275408629466,0.3827574731189829,0.37926297847153045,0.38358141120230127,0.33333248557710954,0.35212611368028485,0.432627825771382,0.6002566068505262,0.6216893126994371,0.5143545984843146,0.5145220807786457,0.5101108392076217,0.15904822716346154,0.012649903764175604,fearful
-366.0267983928748,15.675450334223594,-35.15967505759738,-8.749136888897418,-17.22595188337382,-17.87172373536083,-12.70828741677835,-18.593616983361347,-10.915889420891174,-9.278375965316215,-14.900097418964393,-7.617302666789846,-11.275505148433998,1.5923700833760581,-3.4882849270678706,3.022936840892502,8.414220460895908,10.885239479497752,5.8314986124892645,5.200924718102377,-1.1721714248519841,-6.443427599151588,-5.233322890142926,-1.7639741638407118,-4.958219058865628,-6.276387278390238,-3.9724175668937556,-3.7862699294309863,-2.541006791860053,-1.273561776981178,-0.7257781349889624,4.488967143657324,-0.5219930643832396,1.0909303849468692,1.6564911781214169,1.4411382404934632,-2.314075079508853,4.040892560549145,4.555906681341616,1.794505482823468,0.49143929363770505,0.4175042317893137,0.34958408850803163,0.38134397478091536,0.38708372717108985,0.4178927971729838,0.5183733077597777,0.5265771357873242,0.5414864970123585,0.5198890483142018,0.5051372881378653,0.4836811215423012,0.17019606370192308,0.008482571466897848,fearful
-348.1569849752832,20.51377244555595,-34.762731307201,-7.513608864578769,-17.485287525050715,-15.894831728099357,-16.821831394186322,-22.424133965920962,-9.723811970128496,-6.612469693827053,-15.325720635062837,-6.723208745170948,-9.620678776985537,0.8995492118664087,-3.8146330955060694,6.253856733505685,11.266932990013268,10.07167593319385,4.760214192367523,3.6901999293952015,-0.8509657188240733,-4.538643491584031,-3.1649904480700766,-2.8461551717556186,-7.031625810982596,-6.30500350745969,-1.5399018944821088,-3.9307290389653,-2.3767733535299884,-1.2102766938231893,-0.026952398486623636,4.837990761635685,-1.9497245887052792,-0.4394602834536466,2.373142833343265,1.9118731273016418,-2.467733451625121,3.508542234874532,3.237563819649491,2.1319380470600633,0.3850546279246459,0.34981595501939056,0.29277444161774796,0.30889340708843943,0.36008950019260394,0.3633105071082913,0.4558155210717389,0.5036116185259456,0.5371720336219574,0.49575900872387335,0.479307210803623,0.4184722916735462,0.15611853966346154,0.00879316436272234,fearful
-295.79264907339797,56.54896451803616,-21.294439782789407,2.196853965655083,-16.154379807683647,-4.765678351684117,-16.96085236005507,-20.629294234872518,-10.556864654824034,-7.0577015225945,-11.959215143615777,-6.883775340081794,-12.09090125287322,-3.6078253504966766,-11.816529459557398,-7.90786150154522,-10.030155063857807,-8.61511141056114,-11.242756989613262,-5.820895844591943,-8.375983415750628,-7.454757599681075,-9.270581598126372,-3.446388118237101,-5.81492670902389,-3.4347504352998324,-2.7596151021888704,-3.227130119907458,-2.6225561973229614,-2.039613439675786,-0.4586904660080548,2.020484773923869,2.385623668389587,4.192402337348942,1.9250896789017369,1.4220785022212499,-1.93098576853694,0.33592867623312206,-0.11952514917105872,3.5839348230326045,0.6359822566213225,0.6054309994480983,0.5457967418659216,0.5802747058146336,0.5876536776464432,0.6087834280829884,0.6237698720029833,0.653557680473447,0.6570035303084887,0.65066344945062,0.6049713183018766,0.6188923806570106,0.1433368389423077,0.016174286680862886,disgust
-330.1919884359559,61.37969551030323,-21.77750880144972,4.522607625039989,-18.15659610347073,-6.292864795356016,-15.116575960120235,-20.761321514180896,-12.995359670424225,-5.579085812590721,-12.818659820891067,-8.068389684260673,-13.865757168352786,-5.709712400401321,-9.279262815232938,-9.76963327552168,-8.646345814528278,-7.133290020910123,-10.765242507787843,-6.945883205324877,-7.449631352817897,-7.993443187657,-10.463579893531366,-5.523751731419648,-7.427999949249895,-5.103493531396231,-3.955087869203766,-3.0972728591369814,-0.5508049052382596,0.15685694283429452,-2.8104269654514407,1.6835351980421283,-1.7495676347076812,2.282606551818365,1.2216627139246472,3.2332569055384504,0.6318048029937033,1.3268686271548296,-0.46713691595936424,2.105861958318126,0.6749063270541225,0.6081305091073638,0.5849820382882096,0.6353334618669828,0.6454263760545123,0.6854713645058007,0.728628256939299,0.7578281400072492,0.7661685893045647,0.7377179786164749,0.722790860004662,0.6966147642971581,0.1467998798076923,0.009914902279948117,disgust
-302.55920202020343,59.0750558530878,-18.188162510825958,-1.2637745238400642,-13.039422477029987,-9.284890607312153,-15.757801167325228,-21.922556460650007,-12.264404069357932,-5.071033239106798,-15.894739532678676,-6.762395136295676,-14.56985725243699,-6.143381798746439,-10.960036419727553,-10.566654711927772,-6.652221657829993,-9.32722117600176,-10.00045472002308,-6.570456153154856,-7.57987382362826,-10.640570408175735,-10.156668416715325,-5.823271316671237,-11.478776454485885,-6.95771492530572,-6.571765460800162,-2.99157783600085,0.6669055144570933,4.162262006530054,3.2632741279804516,5.5050282859654125,0.7686289922851874,1.8083918732423838,-1.0348784771577895,1.4317070451656109,-0.6297235647590889,4.415355877846311,3.9405962228218807,4.913288172365417,0.432858925319659,0.3473973193772754,0.31961878263321547,0.3659139338402991,0.4273874661209381,0.48977353501793175,0.4796004983700932,0.43652458971182967,0.4828900551896503,0.5213983429256295,0.4802412432719729,0.4291015999984198,0.11427659254807693,0.018152014178363866,disgust
-324.5072221857743,56.43657640555021,-24.92441066565023,0.7849371807956861,-15.965031852986609,-12.111044709809347,-17.682324227489623,-24.39420070461318,-9.789536020101593,-4.671852351406383,-17.326434204732994,-6.424645051246386,-15.964384620938088,-7.502620599345377,-11.467099720604116,-9.047066245368734,-7.0945862504434425,-10.115603960898527,-9.577104992642552,-7.259560055833538,-7.550992595042838,-10.710951197199329,-8.279450736184511,-4.775810468203265,-10.68374579856754,-4.481760176374911,-5.492024301176079,-1.745361157250487,0.3889840349457304,2.9865369341449886,2.0215183626716673,5.6446797661450026,2.8964563599626785,3.84038365049956,1.4401132249955009,2.6997849009344734,1.2208109195439478,5.164024461708689,4.470661546777442,4.276196628757904,0.43222855071264116,0.38139081865257146,0.33516993291693625,0.38612401033101595,0.38589281253075053,0.4581672998484204,0.5103385922725971,0.4757490032772821,0.518809638483243,0.5235345489467457,0.46748808157081373,0.4372758519703898,0.1144268329326923,0.012537379035909887,disgust
-280.26710043885396,55.736219917899156,-28.750700282053895,1.240014656912103,-24.36424548809331,-10.634393815986028,-15.695688206476545,-24.63031313672772,-13.40737643757175,-5.915011449230069,-15.945566481442956,-8.786694167915698,-13.957462867572419,-5.03494918359538,-13.235950014773426,-10.292509941498846,-8.865037029139499,-8.49792352402792,-10.172933354392685,-7.485186097568226,-8.177251782140816,-8.036007055965875,-9.675872022801762,-4.590123966203085,-6.321643711292655,-2.953140859525444,-1.3819825149247011,0.2584950425441557,2.7721356300881412,3.0563769744276477,-0.131232860288202,4.340815026392563,1.3634074788242767,3.639455909873001,1.2944371272107449,1.5175400211670944,-1.8224455009379956,0.33234087918567645,-0.655988830006888,3.5702922112799964,0.4992553611013069,0.40958773622994055,0.4276524867758289,0.4650104907339864,0.4747545745351621,0.4912230848319734,0.534345035490084,0.5457658065517527,0.591373918467937,0.5501367487668485,0.5489598630856033,0.5458337936440856,0.12708082932692308,0.011711739331097528,disgust
-311.47486238367804,55.426436650834795,-24.3769635328339,0.418303057913625,-23.472790269929533,-10.079566075582175,-14.307723120999484,-22.522387978554356,-14.057405799931296,-5.965254569560366,-13.372277649333626,-9.363605641688794,-14.48243520734239,-5.725172813005067,-13.574519261606957,-10.649464143816756,-9.75006004597302,-9.245260508898758,-10.65932378286785,-6.969785601025946,-6.850129400758418,-8.833996884619063,-8.61185416175537,-3.7353629807445787,-3.0856567758934585,-0.10144122487023337,1.1547339515802741,2.2119729202651857,1.3821299176973012,2.9635345263673822,-1.0470870593471278,3.542341435417625,0.246355453543188,0.9672126689738657,-1.6043636069611633,-0.11557465818952356,-1.9038036042487725,0.5822799311014827,-1.1082989827865928,0.030677384415496625,0.5364587196527907,0.5317417404889594,0.46747234070567517,0.436659892630327,0.46498352783647773,0.523589798185635,0.5424749103397757,0.5660405454422156,0.5176264900913454,0.5294874677291155,0.5168562244239224,0.5476142174067181,0.12439903846153846,0.008568898082523006,disgust
-264.1610262836653,57.761576757998114,-25.222998673986016,-5.7576293427660605,-19.80682256341114,-11.625864175865479,-21.87236978320394,-25.422254171983443,-11.416493091778028,-7.848507067991488,-18.958756785460054,-4.108646689558123,-16.0499944715609,-8.164958907665428,-10.5290685763315,-11.952858474904826,-6.847598788948579,-8.518234351945225,-11.198351823223556,-8.602218411976292,-6.662895027564049,-12.492606903523606,-7.914696133977762,-4.702482261303429,-8.639142399198478,1.960473400337582,0.9742659655782675,6.792447539862626,5.111728569773616,5.52191787159005,2.5964979639533126,4.358970976076022,4.563906879736939,7.187590252870623,3.058298969302743,2.104092336608283,0.026310232672240703,1.0652683213737881,0.8216084982848358,2.605590768833575,0.5390980194007258,0.39701271450409736,0.38523121688361617,0.4041287454209742,0.38745578340763126,0.4259278608829201,0.49927206736763585,0.4871313996158739,0.49306090723733653,0.5121101358885919,0.5536656014407816,0.5721846320170907,0.12481219951923077,0.021502616556279525,disgust
-312.72595507270375,54.55649361022342,-28.07576148594822,-5.635335777489114,-20.69300198840079,-13.745180214284598,-21.323321813187036,-24.415067652237337,-13.823722699126332,-6.736937744944392,-16.9961312774092,-4.065476193182971,-17.418658342068092,-6.745106643860259,-10.384394321796439,-12.013062157927433,-4.834060334079458,-10.571116884287914,-13.298560249257038,-7.983436121648023,-10.052187171077119,-8.97622285976094,-9.21204811318792,-5.572702923874487,-8.517521264947195,-2.3498197352143793,0.5441827848431566,2.811917840209815,2.8476256732853713,6.200550746435871,5.446076236503099,9.837571793997064,4.66684761084608,5.437481775570523,1.2135194579085686,0.9799535327560068,0.2845140469284108,1.667555781973844,-0.24306343121989504,0.9138233350764451,0.6136048340235987,0.5547614830576563,0.4851424669781912,0.5465967781296317,0.5387930511144601,0.5378091095756439,0.5459396939777992,0.5644530265346462,0.6476966637112823,0.6953082128030101,0.6836740222865394,0.6116163132926122,0.16841195913461537,0.009064655414242433,disgust
-350.54310819921403,36.88630012672133,-25.315510689265004,3.819571439322121,-16.35828258133644,-16.234627070969914,-11.023674365210903,-14.230473989380716,-10.677777127001983,-11.157167512659855,-11.547833849444638,-12.209739331541186,-10.29965465524594,-4.282085486600491,-8.413481404644811,-3.141956267708929,-6.629237837711336,-5.8540610682726015,-6.4507567608448415,-2.3375500398420086,-4.506476637777062,-5.76477431429127,-6.888034077219635,-4.2351784401967425,-3.755305415984826,-2.525121898823025,0.5039227094668559,0.1115407864147891,1.1487911230605499,3.0520988704579546,1.0466721203616636,2.131030004046555,-2.416013518992248,0.563209871509298,-0.13594044859786555,2.863465737450227,-1.5200655436130663,0.9897980094181649,-0.5017452961315951,0.37773278840066854,0.6016626054895561,0.581097409237409,0.5499459714884011,0.52842455341081,0.5458225421876347,0.5915216259762903,0.6132525145103783,0.6111371664218264,0.6129091513642027,0.6213436281215612,0.6610487628766322,0.6278528784656199,0.158544921875,0.009638432170379085,surprised
-352.7625864900124,41.224991153192335,-27.02880853121688,-0.1860222785891208,-14.059359755402584,-13.340477687546525,-9.343179461203958,-14.471051014692486,-11.976979842124589,-10.512576076452234,-12.555378256883033,-8.128175572041238,-10.508373022275494,-3.545987662667845,-6.89743182747026,-4.5478296223910935,-6.3277128818828325,-4.96202899621302,-6.475294369939107,-2.162001927428875,-2.965600445444518,-4.432960230943639,-5.665965530334954,-6.184424229746633,-4.624408080543052,-1.9756803281178008,0.674559240337221,1.013934121791283,0.514307433144447,0.5523797902996587,-0.4569016698969935,1.5777635863468056,-0.34066045044822674,0.8824464097939376,0.027998287185800254,1.0643802098028268,-2.0774318511391963,-0.6935086852793503,-0.1169709972691952,2.7301981513790574,0.4957215466576608,0.41089286320890267,0.4001694857978063,0.4088571240428775,0.45762154400912164,0.46924535672278705,0.4481871135806106,0.47658844931167765,0.47186942275951493,0.4577959646701422,0.5204755379809113,0.5546530607657999,0.14384014423076924,0.00940515785806759,surprised
-379.4001802939604,41.27345666209364,-23.47018987815297,-2.236317748569301,-15.804488965438308,-14.113372077241332,-10.610857462815995,-17.50274665729861,-10.413395100123363,-9.369406499791282,-14.172220892902535,-8.568245628698207,-14.115009131868895,-1.635795126501492,-8.59868609755677,-5.090219156793927,-3.768089242244668,-6.364913868471311,-7.385009187089031,-3.027084563229598,-4.226772620564067,-4.963199920211198,-3.1526185690882578,-3.8030939898490796,-3.526188437233675,-3.731061675797325,-2.174096121523774,-1.1073875129729274,-1.1235670311537889,2.5890206671953733,2.040297065563506,3.9557811505081437,-0.14103493601874095,-0.2162582984282422,-0.5637314184588494,0.7644575656102713,-1.8538559311672766,0.07363156019797686,0.036386642713353616,0.8786043962875849,0.4261296406345074,0.38826575652843487,0.3592404498397045,0.3678116782071955,0.39912337142703924,0.43286571823888803,0.4421370036308178,0.4633719630336605,0.49720679797371725,0.4871718338644469,0.4827347698850106,0.44872118697818175,0.12663010817307693,0.0071383461542522085,surprised
-362.14573291586976,40.19242401165503,-27.291140614568683,-0.09723559345492014,-15.404090326756418,-18.069127552734162,-14.893991113239377,-18.723631739111056,-12.43734199681256,-10.566899767445081,-13.926208960541425,-9.852255886435701,-10.832897844900977,0.4822249291651417,-7.124308590480328,-4.600508721069421,-6.0294768569399,-8.104086818649069,-8.102438212079504,-2.7703644836156927,-2.405629885955398,-4.510599163942658,-4.586049975661949,-2.195091615347968,-1.6465534795251893,-1.6172623972336737,0.5134308484714621,3.0114030058324173,2.4891506681052187,2.7438887543258224,-0.9769247815221843,2.6560934360961865,-1.6225755726080822,-0.96709000797207,-1.1635774967117911,1.5386050822281572,-2.582450254975397,-0.7397804320091532,0.6169995829905895,2.9393930875163132,0.5097934437904018,0.4384339787777509,0.36341542330496795,0.38906288763180746,0.3958002117812885,0.4196484641962238,0.44938552602362747,0.4300448542628042,0.44306397565957867,0.4333021791400232,0.465706948632556,0.5360321457302829,0.13100210336538462,0.008441914542873305,surprised
-297.27942100387827,34.093648070862294,-29.626661101396284,-0.11163125126697301,-18.983769383292305,-14.845230456206648,-11.58756750629996,-18.07589024402289,-12.762568456759396,-11.438301803231468,-12.209889079901345,-10.117691117626446,-8.463777062971657,2.40490864733232,-3.8245648887521266,-4.466981608510837,-7.567524160780271,-8.17905463031144,-10.484710027890598,-3.5958988040706434,-4.146569333994565,-7.829474057720281,-7.587900865703688,-3.2965823410943464,-2.0000759756548483,1.4467617865039435,-1.695605209907368,3.491511625446732,3.240764723364464,2.6308791618389233,-0.09896118138007397,1.3120691557357542,0.6979802692000738,-0.05112961480977735,-1.2522874445394279,0.4273054379676073,-1.7927299599928193,-0.24654899988496898,-1.4291279711851421,0.735559374182357,0.5609223967335447,0.4864539386005898,0.4188662112860398,0.406056325050625,0.4320091192184515,0.4716079996337409,0.5115331565197117,0.49884385966233713,0.49671149944536874,0.5098736199581134,0.5731072055911534,0.5850526935563815,0.15036057692307692,0.013020689020850615,surprised
-300.28685190591113,38.19811131865755,-35.15702548046994,-1.873822075288961,-20.333898051142732,-17.104049913315123,-10.535883638659312,-16.229941224928666,-12.957698551645803,-10.581781501712074,-12.90702951139045,-8.817729117112524,-7.080921653051476,2.358458714707822,-3.744289554521774,-3.827166874894942,-6.357444315059624,-4.344994914392494,-10.60474155180608,-3.530884561389149,-6.014224850230776,-9.304403355786924,-7.754121255516414,-4.8159944183435295,-2.619000547821499,-1.526743152118727,0.4681574999396484,2.3994505258904537,1.6620208584584748,0.17254902746449163,-0.7563825602882304,3.5264796714534454,1.639133191524526,2.050724503736443,-0.5332190443859365,0.9679453593113811,-1.39682451739194,0.08188798736213239,0.14092722667758184,1.2195962863445238,0.5745804727895809,0.47891397929830803,0.39870515472651685,0.4055879240565993,0.4060963713727224,0.42412286883117734,0.4706537582817659,0.48593961145091547,0.5091564030753882,0.4810762345087981,0.5172573935608616,0.5671685595966452,0.13729341947115384,0.013460758432373628,surprised
-307.70918983171657,33.44431135742862,-24.920416667340863,-6.416005889788488,-20.11163908570799,-20.646557957006372,-11.576145596501398,-20.276965049676143,-14.417725152227051,-12.537236612994446,-12.157748095967694,-6.936260268772061,-11.24898193496493,-0.34447761550269346,-4.157402914597716,-3.4607625966901603,-4.371858163797011,-5.39572363056942,-6.856640103707575,-3.337872986581152,-5.466406218667887,-5.408838572127163,-2.578283934044677,-0.9278163248291728,-0.8525925396475774,0.6336239796414098,-0.20581782090695624,2.123774986374569,-0.41019282787467487,1.0734255338113774,-0.5865579591692615,2.7788523167173054,0.6434870465738554,2.4695261926472036,0.916080922913354,1.4343064699081762,-3.3954747024191607,-0.6992255486233405,-0.6929620696270197,-0.35672364540945944,0.5154551413089629,0.4959718700547595,0.4431657470987084,0.46514515905513965,0.43366331794685076,0.37858559258020946,0.4120428954223589,0.45519632001617144,0.4622193753127328,0.456807640521962,0.46805382617639696,0.4915878231846554,0.14463266225961538,0.020102299761626013,surprised
-340.7806959298932,38.719956034244326,-30.648981592456458,-10.120682618442588,-20.527381082128738,-17.554499979700935,-15.25774537952494,-21.257082249173283,-12.709273936308186,-11.09417119988388,-14.794378506571173,-10.278089933003514,-14.103884965086959,-2.1477501524760028,-10.557894883249919,-7.093453188948912,-5.4997145696627445,-2.235236282995492,-5.291195770887658,0.16237664636150423,-4.340522019601985,-6.452670386548851,-3.489261245628113,-1.96924851138695,-1.6162484082324535,-0.8374331032489165,-1.2875238225159582,2.69621064964565,1.4739271424524505,2.3823320143428193,-1.718018122752055,2.669827964856857,1.49869160056133,3.4077145435010614,1.292770714394962,2.1343163393317477,-0.6678430857784637,0.3231253466265579,-0.2749629761797921,1.4056412429530833,0.48374222158511515,0.4337930712034997,0.4263447221056133,0.44313806819245005,0.41249671152459844,0.4407518541470152,0.5277316315484858,0.5352079976042308,0.5181295225854647,0.47135217190811846,0.5044796284234353,0.5164367405394128,0.15484149639423078,0.007853096562551875,surprised
